Date,Open,High,Low,Close,AdjClose,Volume,Return,Return5,Return20,SMA5,SMA20,EMA5,EMA20,MACD,MACDSignal,RSI
2020-02-27,26526,26775.310547,25752.820313,25766.640625,25766.640625,664980000,0.976676233028112,0.910091206047311,0.926181971592184,27854.5140628,28801.38701185,27615.9019082071,28574.3470207469,-308.033488717658,-9.46280068615611,23.1518077797528
2020-02-26,27159.460938,27542.779297,26890.970703,26957.589844,26957.589844,472450000,0.968678208025524,0.927062710688228,0.942365098784882,28408.5640628,28916.1134767,28160.8528623106,28789.962496615,-149.087897470359,65.1798713217193,38.9866464193136
2020-02-25,28037.650391,28149.199219,26997.619141,27081.359375,27081.359375,513270000,0.987139379598777,0.956501828150526,0.980533557072082,28839.211719,28987.85439465,28661.548824466,28961.5942396271,-8.54481436605784,118.746813519739,51.3861211711852
2020-02-24,28402.929688,28402.929688,27912.439453,27960.800781,27960.800781,452580000,0.974487541846825,0.969953343564962,0.99511042852758,29088.2375002,29013.0963868,28973.4980411989,29058.851486851,81.5479010633026,150.569720491188,56.055025628927
2020-02-21,29146.529297,29146.529297,28892.699219,28992.410156,28992.410156,311210000,0.994889424311985,0.990015736875768,0.997131022671716,29295.7457032,29054.46943365,29258.7822177984,29127.8958867301,158.160741774038,167.825175348159,61.8129746577015
2020-02-20,29296.25,29368.449219,28959.650391,29219.980469,29219.980469,287780000,0.999438836427956,0.995251421460766,1.00636289872303,29353.6457032,29052.69394535,29314.9086781976,29125.9344751227,177.934105666296,170.24128374169,58.3676518928844
2020-02-19,29312.699219,29409.089844,29274.380859,29348.029297,29348.029297,240640000,1.00102175827289,0.996801728140648,1.00167676937412,29375.7457032,29051.0629883,29324.2380172964,29108.0065251356,185.339686100906,168.318078260538,60.9730268808444
2020-02-18,29282.779297,29330.160156,29116.810547,29232.189453,29232.189453,256600000,0.994643719946233,0.996327695467194,1.00046904548093,29391.348047,29048.8805664,29330.0074164447,29086.4599257815,190.421220123255,164.062676300446,64.811629048548
2020-02-14,29440.470703,29463.039063,29283.179688,29398.080078,29398.080078,231000000,1.00015088332584,1.01534059044032,1.0043379663923,29333.9242188,29050.4071289,29353.621476167,29065.7947288111,197.183734222712,157.473040344744,52.7678334363957
2020-02-13,29436.029297,29535.400391,29345.929688,29423.310547,29423.310547,291150000,1.00099566585903,1.00509133003392,1.01043802718843,29303.2140626,29034.9810547,29310.1968627505,29026.3551525807,186.891182019142,147.545366875252,53.8861928184064
2020-02-12,29406.75,29568.570313,29406.75,29551.419922,29551.419922,309530000,1.00054571874882,1.00061826471207,1.01747120267094,29293.7242188,29008.2696289,29247.2806456257,28983.2315584313,171.487941351763,137.70891308928,51.6120943972669
2020-02-11,29390.710938,29415.390625,29210.470703,29276.339844,29276.339844,279540000,1.01362447965918,1.01177264766751,1.01713799512035,29222.1203126,28982.7071289,29167.5459684386,28938.6506698452,152.314599811194,129.264156023659,46.1514097075565
2020-02-10,28995.660156,29278.070313,28995.660156,29276.820313,29276.820313,250510000,0.990054953993943,1.01041651140731,1.00438707080799,29083.3261718,28956.6220703,29055.9634836579,28891.0653784604,127.260026923977,123.501545076775,49.6007262104738
2020-02-07,29286.919922,29286.919922,29056.980469,29102.509766,29102.509766,252860000,0.996540827908998,1.03415541921052,1.0106772558869,28948.1242188,28955.71503905,29086.1151474868,28880.0554018773,133.653578578127,122.561924614975,53.7912341174861
2020-02-06,29388.580078,29408.050781,29246.929688,29379.769531,29379.769531,263700000,1.0116992929988,1.01997501942581,1.0185987078846,28853.348047,28933.9675781,28985.7127602302,28837.2275576539,110.21448355374,119.789011124187,52.2433190728964
2020-02-05,29048.730469,29308.890625,29000.849609,29290.849609,29290.849609,357540000,1.01226586128354,1.01426564344524,1.01724987457054,28703.6640626,28892.34560545,28784.2791013453,28779.190450249,68.3437029872839,122.182643016798,46.6071977444384
2020-02-04,28696.740234,28904.880859,28696.740234,28807.630859,28807.630859,332750000,1.01331548369396,0.99570483034075,1.00200985316713,28658.0238282,28871.8680664,28652.0534175179,28750.8178166963,48.5101403008302,135.642378024177,39.3474684472155
2020-02-03,28319.650391,28630.390625,28319.650391,28399.810547,28399.810547,307910000,0.982876201607154,0.990395669597142,0.994876267446558,28637.5316408,28860.3060547,28629.7100092769,28756.5101938222,58.328705813019,157.425437455014,46.2510038895459
2020-01-31,28813.039063,28813.039063,28169.529297,28256.029297,28256.029297,403890000,1.00603624093086,1.00947880954962,1.00909557604281,28682.0996094,28871.99003905,28784.7398184153,28802.4954362246,108.406950451299,182.199620365512,45.0657508583516
2020-01-30,28640.160156,28879.710938,28489.759766,28859.439453,28859.439453,326850000,0.993741643703304,0.979807643470382,1.00004153267282,28765.5699218,28863.28662105,28770.590196123,28801.3855807745,120.51223499759,200.647787844066,55.8446750855783
2020-01-29,28820.529297,28944.240234,28728.189453,28734.449219,28734.449219,302290000,1.0079124218397,0.990021296447874,1.01428449077913,28859.7417968,28852.0106445,28835.8052161845,28818.3566781192,151.81229074944,220.681676055684,48.9403187671529
2020-01-28,28594.279297,28823.230469,28575.75,28722.849609,28722.849609,330140000,1.00181445496085,0.977126845085454,0.99788933952007,28948.3621092,28843.72216795,28843.4431757768,28818.1279813949,171.189506959985,237.899022382245,51.7181709598467
2020-01-27,28542.490234,28671.789063,28440.470703,28535.800781,28535.800781,337270000,0.97646626075494,0.975176490948191,0.995367112971538,29083.316406,28847.7751953,28968.0251151651,28841.6910008049,216.468215549299,254.576401237811,70.6370515001907
2020-01-24,29230.390625,29288.789063,28843.310547,28989.730469,28989.730469,380010000,1.00410054666319,0.997171253589148,1.02420962640118,29237.4804686,28847.6237305,29180.7925557477,28873.1858183633,276.38475233713,264.103447659938,64.6902864594736
2020-01-23,29111.019531,29190.470703,28966.980469,29160.089844,29160.089844,307060000,0.994784948978638,0.999281555523708,1.01884496956702,29217.7921874,28814.7327149,29155.9935211216,28835.5853124016,278.799132174147,261.033121490641,75.2918244791394
2020-01-22,29263.630859,29320.199219,29172.259766,29186.269531,29186.269531,283440000,0.999814824128034,1.01251929181651,1.02709032503566,29175.9484374,28783.7707032,29178.4805161823,28806.5922367596,289.979646450854,256.591618819764,66.054960618639
2020-01-21,29269.050781,29341.210938,29146.470703,29196.039063,29196.039063,320640000,0.998490113700087,1.01292764551574,1.02308428997577,29102.3222656,28751.0211915,29135.9053447735,28758.4829081027,284.493554601118,248.244611911992,66.8828181752104
2020-01-17,29313.310547,29373.619141,29289.910156,29348.099609,29348.099609,321820000,1.00622551298015,1.01539023279985,1.03660048920814,29022.3140626,28701.4841798,29069.3326266603,28704.738921482,272.801371787802,239.18237623971,66.0659470979
2020-01-16,29131.949219,29300.320313,29131.949219,29297.640625,29297.640625,252110000,1.00796311758371,1.00532929286217,1.02970897848433,28955.1558594,28650.3906251,28947.3436664904,28640.6787503748,249.403425960074,230.777627352687,59.9955408104761
2020-01-15,28901.800781,29127.589844,28897.349609,29030.220703,29030.220703,260270000,1.00021805405686,1.00172709443362,1.02409669070841,28899.1601562,28604.88066415,28855.0408902356,28588.9660694669,234.37733321327,226.12117770084,61.7266791069904
2020-01-14,28895.5,29054.160156,28872.269531,28939.669922,28939.669922,287440000,1.0009176010613,1.01188393695971,1.02496588814878,28830.028125,28569.3741212,28831.6609448534,28556.0360998318,235.222745493331,224.057138822733,57.1855780783408
2020-01-13,28869.009766,28909.910156,28819.429688,28907.050781,28907.050781,249830000,0.996255381179748,1.0080250230804,1.02650329489481,28778.7640626,28530.78115245,28799.74141728,28520.3030577088,233.521911298161,221.265737155083,67.1916764086554
2020-01-10,28977.519531,29009.070313,28789.099609,28823.769531,28823.769531,237830000,1.00435148188983,1.01798737176582,1.03868257728003,28698.0621094,28482.24765635,28765.1072429201,28483.597088415,230.651533495631,218.201693619313,64.5884419681683
2020-01-09,28851.970703,28988.009766,28844.310547,28956.900391,28956.900391,275060000,1.01035959592316,1.01045904712985,1.03533387817742,28613.2242188,28426.73720715,28658.9010988801,28431.6052523535,212.584689267733,215.089233650234,59.863984768547
2020-01-08,28556.140625,28866.179688,28522.509766,28745.089844,28745.089844,291750000,0.99710050832794,0.997107784394244,1.02349372594595,28570.6242188,28379.17119155,28562.3662968201,28387.3562575486,199.215838732958,215.715369745859,63.6265669561442
2020-01-07,28639.179688,28685.5,28565.279297,28583.679688,28583.679688,258900000,1.00610141005779,1.00790223131671,1.02330109421328,28542.3242188,28350.71669935,28565.4791327302,28369.5894820274,209.375519792458,219.840252499084,61.1253489579019
2020-01-06,28465.5,28708.019531,28418.630859,28703.380859,28703.380859,252760000,0.996923998785428,0.993395171777899,1.02247943650982,28545.4402344,28310.74169935,28528.6288550953,28341.2115656092,210.842618733244,222.456435675741,69.5651565091882
2020-01-03,28553.330078,28716.310547,28500.359375,28634.880859,28634.880859,239590000,0.997009647242978,0.995745132693675,1.02946631816667,28587.4082032,28274.2692384,28560.1932826429,28328.1285725154,227.332118796086,225.359889911365,73.8275878702385
2020-01-02,28638.970703,28872.800781,28627.769531,28868.800781,28868.800781,251820000,1.00789487648148,1.00348674297725,1.03634352306439,28584.6343752,28228.33427745,28563.6248849643,28304.4231508855,236.129369206534,224.866832690184,67.993485321558
2019-12-31,28414.640625,28547.349609,28376.490234,28538.439453,28538.439453,193340000,0.991620270315966,0.994472681796914,1.03318525213225,28571.3542972,28171.48476575,28525.9519759465,28269.2076190839,235.203477996503,222.051198561097,76.1939350951206
2019-12-30,28654.759766,28664.689453,28428.980469,28462.140625,28462.140625,181600000,0.999282307442145,1.00572026293272,1.01938899212383,28586.7820316,28156.2397462,28581.6076514198,28253.8988816191,253.441443295753,218.763128702245,79.8164703148432
2019-12-27,28675.339844,28701.660156,28608.980469,28645.259766,28645.259766,182280000,1.00476108873588,1.00233143615156,1.02035997677214,28577.5582034,28128.6597657,28545.0315941296,28211.7029990527,248.584803655216,210.093550053868,79.3410312372028
2019-12-26,28539.460938,28624.099609,28535.150391,28621.390625,28621.390625,155970000,0.998841218181028,1.0092350068285,1.0136022102713,28498.152344,28102.71630865,28479.8774691945,28162.8991206372,236.674760337221,200.470736653531,82.6262418086586
2019-12-24,28572.570313,28576.800781,28503.210938,28515.449219,28515.449219,86150000,1.00283559040514,1.00993695850885,1.01751450060985,28448.548047,28079.78076175,28450.0857347917,28123.261034599,231.865615326442,191.419730732609,83.2312351386404
2019-12-23,28491.779297,28582.490234,28491.779297,28551.529297,28551.529297,223530000,0.995915173687145,1.00956812731315,1.02056073159292,28378.3839844,28047.04072265,28388.8434456875,28075.9653210831,218.983670380658,181.308259584151,62.5974881892782
2019-12-20,28608.640625,28608.640625,28445.599609,28455.089844,28455.089844,603780000,1.01168139367629,1.01479056416855,1.02793301420381,28318.3621094,28014.01328125,28337.3755200313,28032.1954288813,207.582401618871,171.889406885024,55.2870539669587
2019-12-19,28278.310547,28381.480469,28278.240234,28376.960938,28376.960938,262570000,0.999535940685457,1.00549964082042,1.01646393428011,28221.3621094,27974.59521485,28201.7429675469,27971.5169871846,178.11224843391,162.966158201562,53.9776481816281
2019-12-18,28291.439453,28323.25,28239.279297,28239.279297,28239.279297,289890000,1.00246935264468,1.01409043015456,1.01477386329627,28145.3679688,27954.65722655,28163.4591778204,27939.2229282566,171.540500878797,159.179635643475,54.1406746534067
2019-12-17,28221.75,28328.630859,28220.560547,28267.160156,28267.160156,286770000,1.00106698461224,1.01271882524875,1.00505667552655,28060.5421876,27944.0732422,28099.4690402306,27902.1475045995,159.320665375672,156.089419334645,57.4611055641891
2019-12-16,28191.669922,28337.490234,28191.669922,28235.890625,28235.890625,286770000,1.00241893636415,1.01043056441057,1.00708918852552,27996.3222658,27932.64677735,28038.3285603459,27868.5051366626,148.501973597129,155.281607824388,57.8857936271417
2019-12-13,28123.640625,28290.730469,28028.320313,28135.380859,28135.380859,250660000,1.00807577734947,1.00488046579359,1.01005984050254,27955.3984376,27915.2402344,27961.6578795189,27834.4877908376,135.596058962004,156.976516381203,52.380356806569
2019-12-12,27898.339844,28224.949219,27859.869141,28132.050781,28132.050781,277740000,1.00111346579167,1.00210707007614,1.00508482948465,27898.6062502,27896.9181641,27880.6665067783,27804.0506503994,124.077731846461,162.321630736003,49.6330697538701
2019-12-11,27867.310547,27925.5,27801.800781,27911.300781,27911.300781,213510000,0.998805051368596,1.00473246054517,1.0088795574954,27866.1484376,27883.10312505,27871.8298381675,27794.1254721257,130.511106839393,171.882605458388,45.1190848716612
2019-12-10,27900.650391,27949.019531,27804,27881.720703,27881.720703,213250000,0.996912844062203,1.00962631031177,1.007185888901,27819.6125,27874.8170899,27874.0894837512,27786.4217800336,139.983435970891,182.225480113137,49.8318759711398
2019-12-09,27987.050781,28010.419922,27906.140625,27909.599609,27909.599609,217000000,1.00529356280861,1.01763765022475,1.01473462283721,27739.8785156,27858.81757815,27860.8090301268,27774.3977157214,146.642847422794,192.785991148698,49.894968256572
2019-12-06,27839.679688,28035.849609,27839.679688,28015.060547,28015.060547,223310000,1.00373625314643,0.990392634590292,1.00554357309163,27764.4164062,27843.77500005,27797.6881546902,27752.0131825341,144.212560549793,204.321777080174,49.4189839913702
2019-12-05,27736.050781,27745.199219,27562.800781,27677.789063,27677.789063,208600000,1.00367002991708,0.986937078500703,1.00528777738785,27817.1124998,27831.29902345,27776.6923880353,27742.7851293272,154.018050256625,219.34908121277,50.3396407487155
2019-12-04,27634.630859,27727.449219,27612.080078,27649.779297,27649.779297,218200000,1.00482330318537,0.981466432725022,1.00479554487581,27901.1964842,27819.6334961,27797.0131915529,27743.4940080985,174.844465100527,235.681838951806,44.4571235152055
2019-12-03,27501.980469,27524.740234,27325.130859,27502.810547,27502.810547,275350000,0.978379033034788,0.97938909997062,1.00006363583032,27990.4203124,27812.9134766,27878.2043578293,27754.953286951,209.209743521635,250.891182414625,70.1360446051367
2019-12-02,28109.740234,28109.839844,27782.349609,27783.039063,27783.039063,236610000,1.00023414014522,1.00687629084361,1.02582578364084,28073.5781248,27807.9174805,28066.316302244,27781.58200463,263.535505964268,261.311542137873,64.7573529359772
2019-11-29,28103.160156,28119.509766,28042.529297,28051.410156,28051.410156,120630000,0.998106632483796,1.00977066706781,1.03537607241028,28017.8761718,27759.57792975,28044.604336366,27747.0390331174,267.160695686114,260.755551181274,69.4548109035054
2019-11-27,28156.470703,28174.970703,28075.230469,28164,28164,198210000,1.00269653420938,1.01208440082182,1.03560719500973,27961.3,27713.838379,28015.326426549,27709.5525991298,268.571753844739,259.154265055064,69.6983816094024
2019-11-26,28080.75,28146.019531,28042.210938,28121.679688,28121.679688,324050000,1.00583787572353,1.00721673102198,1.03578065747587,27905.9160156,27661.55039075,27944.7542883236,27662.5085881961,261.038295962193,256.799892857646,65.97710080881
2019-11-25,27917.769531,28068.689453,27917.769531,28066.470703,28066.470703,248420000,1.00310942277943,0.994231067631991,1.03165799460594,27905.7179688,27610.5664064,27876.7564324853,27618.4831764272,255.335687901745,255.740292081509,66.2772695193516
2019-11-22,27831.230469,27898.460938,27773.980469,27875.619141,27875.619141,214780000,1.00039363990142,0.994213233421096,1.02924891777277,27920.8082032,27566.69443375,27856.249883228,27586.9793496301,260.937487724204,255.84144312645,71.6196216204503
2019-11-21,27820.279297,27828.330078,27708.339844,27766.289063,27766.289063,232020000,0.997874015816625,0.999164626093423,1.03847274917572,27923.269922,27514.61337905,27868.759590342,27561.2687054859,273.103216897969,254.567431977011,72.2585700930386
2019-11-20,27879.550781,27897.279297,27675.279297,27821.089844,27821.089844,258140000,0.99286998939206,1.00440792174436,1.03664845950125,27910.6539064,27468.2958986,27892.999737013,27534.0044326949,285.773729219422,249.933485746772,83.8812064900172
2019-11-19,28079.759766,28090.210938,27894.519531,27934.019531,27934.019531,245890000,1.00309142931134,1.01657085133925,1.046376314173,27859.1515628,27416.08037125,27899.7242150195,27497.6311328733,291.754286877425,240.973424878609,83.4542963955837
2019-11-18,27993.220703,28040.970703,27969.240234,28036.220703,28036.220703,252320000,1.00537581230825,1.01052758562387,1.04256136785441,27783.5175784,27354.61386735,27809.7064395292,27436.3544346495,274.759039642704,228.278209378905,81.7667642439364
2019-11-15,27843.539063,28004.890625,27843.539063,28004.890625,28004.890625,283720000,1.00311053875857,1.00953127682634,1.03690020932288,27701.005469,27297.5863283,27717.9493077938,27377.7369327178,257.881679010123,216.658001812955,83.8647449840062
2019-11-14,27757.199219,27800.710938,27676.970703,27781.960938,27781.960938,303970000,1.00489319979932,1.00256445456592,1.02787347505832,27669.5375002,27255.63388685,27655.1544301907,27328.7051295303,247.829335817121,206.352082513663,76.0454015418865
2019-11-13,27622.039063,27806.400391,27587.199219,27783.589844,27783.589844,278390000,0.99712829547156,1.00115544479698,1.02181303256549,27636.1296876,27219.39296885,27604.1320357861,27283.6004885334,240.185066100716,195.982769187799,81.4599624806071
2019-11-12,27701.589844,27770.859375,27635.320313,27691.490234,27691.490234,213670000,1.00438458279519,1.00723017445928,1.02703807283137,27612.2699218,27186.90654305,27595.1785221792,27247.9753754317,240.696358584857,184.932194959569,78.7228157129813
2019-11-11,27580.660156,27714.390625,27517.669922,27691.490234,27691.490234,202350000,0.996188026309961,1.00292469137997,1.02869923611827,27571.9980468,27142.3870118,27541.9728612688,27200.2264840035,229.748199892467,170.991154053247,85.6859029111277
2019-11-08,27686.199219,27694.949219,27578.970703,27681.240234,27681.240234,221440000,1.00348091719863,1.01036924473299,1.03436280227588,27536.278125,27101.6754884,27522.6292139032,27160.1808343196,224.74541721393,156.301892593443,73.9312603431912
2019-11-07,27590.160156,27774.669922,27590.160156,27674.800781,27674.800781,259020000,1.0031785895244,1.01647613652414,1.03356388141294,27427.628125,27052.0754884,27440.8442113547,27104.8104780375,204.345227566577,139.191011438321,70.2023387867565
2019-11-06,27502.740234,27526.050781,27407.810547,27492.560547,27492.560547,237910000,1.00009126341697,1.01156270504382,1.04504217341835,27347.269922,26988.43496105,27366.1862390321,27053.7210382519,185.113395884808,122.902457406257,71.6062803864248
2019-11-05,27500.230469,27560.359375,27453.550781,27492.630859,27492.630859,286350000,1.00358257445025,1.01436773575915,1.04530901466005,27268.8640628,26928.7094728,27297.9092415482,27006.4558597521,166.774964292657,107.349722786619,72.9974594072518
2019-11-04,27402.060547,27517.580078,27402.060547,27462.109375,27462.109375,273030000,1.00954617443777,1.01260076671233,1.04283168819401,27181.0320316,26867.52744155,27196.7486278222,26954.4795850945,141.198179107152,92.4934124101095,67.5897471177881
2019-11-01,27142.949219,27347.429688,27142.949219,27347.359375,27347.359375,270870000,0.998329435584589,1.00379504024929,1.02417218180872,27108.6859378,26822.5409181,27094.0926682334,26907.3657996307,116.494591832456,80.3172207358488,72.5218128009376
2019-10-31,27188.369141,27188.369141,26918.289063,27046.230469,27046.230469,273830000,1.00286448419511,1.01488486675629,1.03489191598757,27038.017969,26778.9784181,27069.66439285,26882.5675449603,109.651608862459,71.2728779616971,78.4097569232024
2019-10-30,27110.710938,27204.359375,26999.640625,27186.689453,27186.689453,231750000,1.00183439252128,1.0080606015006,1.04115713365183,26979.1300784,26721.5109376,27010.312018775,26850.3779032719,94.6979678663956,61.6781952365065,77.7644601147169
2019-10-29,27061.070313,27165.939453,27039.759766,27071.460938,27071.460938,269610000,1.00076701116222,1.00841542974949,1.02403747514834,26924.0359376,26687.26835945,26960.1125591625,26822.9744259321,82.1412763133667,53.4232520790342,77.9418090401292
2019-10-28,27040.330078,27167.880859,27028.710938,27090.720703,27090.720703,290770000,1.00935887864173,1.00707252703985,1.00288515168465,26881.9078126,26682.34179695,26909.6336822438,26797.9117009776,69.9739078029343,46.2437460204511,60.70594126882
2019-10-25,26789.609375,27015.369141,26765.679688,26958.060547,26958.060547,274610000,0.996121046116717,0.997651609795854,0.997664236108457,26844.3757814,26672.94179695,26844.2854843657,26772.3939770805,55.5378518088546,40.3112055748303,71.1932486599808
2019-10-24,26893.929688,26931.779297,26714.339844,26805.529297,26805.529297,253590000,1.00218702920072,0.995905845841119,0.996541698608557,26887.3519532,26682.8243165,26871.6235390486,26770.581829931,61.8322977101016,36.5045440163243,74.2457133772201
2019-10-23,26835.240234,26896.890625,26745,26833.949219,26833.949219,247680000,0.999434293820378,0.992707241510532,0.993746539141323,26915.0421874,26688.33330085,26860.4704645729,26757.5978448712,58.3452160973611,30.1726055928799,60.542396575003
2019-10-22,26850.429688,26946.640625,26782.609375,26788.099609,26788.099609,265510000,0.99991657313755,0.99548125998373,0.999393999137536,26942.45625,26689.90683605,26873.0855798593,26749.424961805,59.0214277393206,23.1294529667597,47.8440732920108
2019-10-21,26852.669922,26852.669922,26747.619141,26827.640625,26827.640625,241030000,0.99437796045456,1.00154676792564,0.99328993418676,26934.6101562,26699.0888673,26884.413525789,26738.7928853634,57.4794636061197,14.1564592736194,53.0353586144737
2019-10-18,27004.490234,27018.25,26770.130859,26770.199219,26770.199219,288970000,0.998968251255948,1.00889399702444,1.00569954395205,26917.3621094,26699.02783215,26900.2853276835,26726.8058288753,54.4471951800224,3.32570819049433,50.863231164774
2019-10-17,27032.380859,27112.160156,26970.289063,27025.880859,27025.880859,222540000,1.00222711035064,1.01266873140586,0.997424604596253,26855.3039064,26703.91230485,26848.1828745252,26697.5758914938,34.3268906917292,-9.45466355688768,49.3814129844811
2019-10-16,26972.310547,27058.339844,26943.289063,27001.980469,27001.980469,214660000,1.00600910562351,1.02488704021229,0.992137871155991,26712.2976564,26711.59580095,26756.0838822878,26662.3332633352,5.30699273478967,-20.4000521190419,48.9100673195207
2019-10-15,26811.199219,27120.109375,26811.199219,27024.800781,27024.800781,245510000,1.0016726000263,1.0191183040833,0.990242378783778,26579.4816408,26716.74980485,26647.9705499316,26629.704075581,-25.6938924209353,-26.8268133324998,44.9864189310812
2019-10-14,26766.429688,26874.330078,26749.179688,26787.359375,26787.359375,178620000,1.00270584887778,1.01864168245987,0.990977846053626,26472.5597658,26726.69580095,26566.3562153974,26610.5993236422,-48.4845030972137,-27.1100435603909,47.1713015283575
2019-10-11,26694.199219,27013.970703,26694.199219,26816.589844,26816.589844,282080000,1.01431943625019,1.00723970837414,0.983354441900781,26419.7398438,26745.6773439,26466.3194790962,26594.196127394,-72.3100284317006,-21.7664286761852,35.2110146312314
2019-10-10,26317.349609,26603.310547,26314.509766,26496.669922,26496.669922,217680000,1.00034662688586,1.00173762609032,0.966957004086931,26335.2398438,26771.80087905,26352.3796091443,26583.6694861723,-94.3139053287159,-9.13052873730636,33.9119777216082
2019-10-09,26308.230469,26424.310547,26249.75,26346.009766,26346.009766,190060000,1.00120413741615,1.01033875095333,0.967309652797852,26279.5738282,26815.79941425,26369.8946092164,26611.7031574536,-82.656872927033,12.165315410546,35.7722819315162
2019-10-08,26276.589844,26421.810547,26139.800781,26164.039063,26164.039063,244590000,0.991482249548035,0.994351384040845,0.975807348912916,26303.0996094,26846.79042985,26400.7266793246,26643.647650975,-65.6474846190358,35.8708624949408,40.40723887552
2019-10-07,26502.330078,26655.839844,26424.539063,26478.019531,26478.019531,195200000,1.00877868070419,0.982931541279377,0.988677836160385,26440.2894532,26873.25244155,26462.7950969869,26682.2853148672,-39.7608564932816,61.2504492734349,32.8693715634232
2019-10-04,26271.699219,26590.740234,26271.699219,26573.720703,26573.720703,221310000,1.0089358083442,0.978376891043965,0.97787068600167,26510.2894532,26891.4474611,26443.0276064803,26701.2279713795,-29.1262261437732,86.5032757151141,25.3626605229563
2019-10-03,26039.019531,26205.199219,25743.460938,26201.039063,26201.039063,241610000,0.985361314517326,0.964863411727535,0.971958810798705,26653.4015626,26917.37500015,26528.6918002204,26746.4415242615,8.35349825350204,115.410651179836,30.9278519568873
2019-10-02,26425.859375,26438.039063,25974.119141,26078.619141,26078.619141,309640000,0.980095357979973,0.978586592434138,0.993335713500309,26846.4195314,26945.58154315,26773.5279348307,26820.9069972364,79.7607729241572,142.174939411419,50.9825327727382
2019-10-01,26962.539063,27046.210938,26562.220703,26573.039063,26573.039063,260110000,1.00410426151771,1.00356679778262,1.02511402457089,26934.589844,26939.3880861,26947.362214746,26862.4909574719,130.354935417628,157.778481033235,51.3157283932088
2019-09-30,26852.330078,26998.859375,26852.330078,26916.830078,26916.830078,222680000,0.995000244961143,0.993277363234769,1.02496617400706,26948.896094,26901.17412125,26939.773790619,26851.9595779426,138.391662797767,164.634367437136,53.5753478943453
2019-09-27,26987.259766,27012.539063,26715.820313,26820.25,26820.25,217780000,0.999376035374246,1.00505784793559,1.01929527133195,26948.7199222,26882.3771486,26983.4956469285,26851.9205779365,157.857758213177,171.195043596979,56.1043951046472
2019-09-26,27004.109375,27015.070313,26803.839844,26891.119141,26891.119141,229180000,1.00511407731736,0.996381460305814,1.02876364611067,26971.7039066,26845.4686525,26981.6135873927,26837.6743476141,166.669166191197,174.529364942929,57.3154983910392
2019-09-25,26866.710938,27016.560547,26755.859375,26970.710938,26970.710938,237220000,0.993809316426927,0.98825354055385,1.04486917676632,27008.0921878,26780.91269545,26970.365693589,26820.1548710471,173.775851585815,176.494414630862,68.9149841506127
2019-09-24,27034.070313,27079.679688,26704.960938,26807.769531,26807.769531,301750000,1.00680116341247,0.998473879377317,1.03919394591454,27049.8281252,26738.30019545,27022.1930713835,26815.2542324205,194.308576688243,177.174055392124,67.5939029302552
2019-09-23,26851.449219,27011.070313,26831.339844,26949.990234,26949.990234,204240000,0.990748697267659,0.994125537870762,1.03970403553742,27045.0378908,26677.89921885,27016.2544505753,26792.2209607805,200.649266521694,172.890425068094,66.6106763483895
2019-09-20,27102.179688,27194.75,26926.679688,26935.070313,26935.070313,497640000,0.996914921785601,0.998383527550009,1.03703837671994,27103.9601564,26642.0373048,27098.657066363,26785.9864072838,224.417905421531,165.950714704695,73.1105861124058
2019-09-19,27186.050781,27272.169922,27064.210938,27094.789063,27094.789063,212360000,1.00408711207652,0.998874985768364,1.03480597839519,27126.8582032,26600.51035165,27096.8957555445,26752.7029040505,225.96215087665,151.333917025486,77.7750170710804
2019-09-18,27075.390625,27161.929688,26899.150391,27147.080078,27147.080078,212860000,1.00241655668601,0.995516849211732,1.03557156115778,27129.1121096,26548.47578135,27052.3182428167,26707.0873380558,216.106845230242,132.676858562694,68.5151676400233
2019-09-17,27010.119141,27110.800781,26984.140625,27110.800781,27110.800781,223580000,0.994992223429081,1.00304769033108,1.03539175616076,27099.6441408,26499.04921885,27040.782051725,26668.318571009,211.651735067302,111.819361895807,74.0769398910335
2019-09-16,27146.060547,27172.869141,27032.560547,27076.820313,27076.820313,220620000,0.997405657076991,1.01269240564497,1.04327430360764,27058.7863282,26449.54628915,27056.1135070875,26632.3395636416,209.532647592892,86.8612686029336,68.169482455448
2019-09-13,27216.669922,27277.550781,27193.949219,27219.519531,27219.519531,255260000,1.00071145277466,1.01304386387232,1.05991470594179,27002.8203126,26376.1517579,27011.1399871312,26578.2636706565,189.938867004206,56.193423855444,64.9454400002503
2019-09-12,27197.320313,27306.730469,27105.009766,27182.449219,27182.449219,250010000,1.00999959240236,1.01519471871296,1.0659658940788,26917.5363282,26291.0307618,26908.3750196968,26511.0630126203,154.978012623676,22.7570630682534,63.2485532642725
2019-09-11,26928.050781,27137.039063,26885.480469,27137.039063,27137.039063,272590000,1.00455948212178,1.0122128539374,1.03429875000671,26798.7023438,26232.91875005,26763.9023730453,26438.825402054,110.071165765272,-10.2981743206024,62.4382754105683
2019-09-10,26805.830078,26909.429688,26717.050781,26909.429688,26909.429688,322340000,0.997751809988018,1.01915595890339,1.03541865034623,26673.4902344,26180.96025395,26681.8281690679,26387.3279937439,78.5691984403311,-40.3905093420709,64.6064995034152
2019-09-09,26866.230469,26900.830078,26762.179688,26835.509766,26835.509766,273120000,1.00283612392568,1.0254967585239,1.02660766922199,26551.976172,26149.16425785,26619.8272146018,26343.2751427696,49.6626979282737,-70.1304362876714,67.5825000320668
